Codigo_Pro|Nombre|Marca|Descripcion|Moneda|Precio|Precio_Valido_Hasta|Url_producto|Url_Imagen|Almacen|Cantidad|Fecha|Categoria|Ciudad
205954|arroz diana blanco fideos x460 g|DIANA|Arroz diana blanco fideos x 460g|COP|3190|2023-09-12T20:02:52Z|https://www.tiendasjumbo.co/arroz-diana-blanco-fideos-x-460g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/382384/7702511009765.jpg?v=1753744869|Cencosud - Colombia|460 g|2022-11-01|ARROZ|Tunja
55216|arroz roa parbolizado x 5000 g|ROA|Prepara tus mejores recetas con este arroz, con granos cultivados con los mayores estándares de calidad. Ideal para compartir con los que mas quieres.|COP|30590|2023-09-12T20:06:26Z|https://www.tiendasjumbo.co/arroz-roa-parbolizado-x-5000-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/195134/7702552010065-1.jpg?v=1753726635|Cencosud - Colombia|5 kg|2022-11-01|ARROZ|Tunja
19286|leche en polvo entera x 380 g proleche|PROLECHE|Contiene el balance de vitaminas y minerales ideal para una alimentación sana.|COP|11990|2023-07-19T22:03:02Z|https://www.tiendasjumbo.co/leche-en-polvo-entera-x-380g-proleche/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/190291/7702130612414_1.jpg?v=1753745270|Cencosud - Colombia|380 g|2022-11-01|LECHE|Tunja
23551|leche alpina saborizada x 6 und x 200 g|ALPINA|Alpin es un producto delicioso, indulgente, cremosidad, enriquecido con vitaminas A, Niacina, B1 y B2. No requiere refrigeración, lo cual lo hace un producto práctico y delicioso para llevar a cualquier lugar. Encuéntralo en presentación  Bolsa 180ml con 2 de fresa, 2 de chocolate y 2 de vainilla|COP|15790|2023-03-25T22:02:21Z|https://www.tiendasjumbo.co/leche-saborizada-x-6und-x-200g-alpina/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192920/7702001028771-multiempaque-x6-unidades-alpin-multisabor-caja-200ml.jpg?v=1753744216|Cencosud - Colombia|6 und  200 g|2022-11-01|LECHE|Tunja
23496|leche alpina descremada fibra x6 unds x1.1 l|ALPINA|La Leche descremada Alpina es ideal para las personas que han eliminado el consumo de grasas de su dieta o ha disminuido la ingesta de calorías.|COP|32990|2023-03-25T22:02:24Z|https://www.tiendasjumbo.co/leche-alpina-descremada-fibra-x-1-1l-x-6und/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192902/7702001050352-multiempaque-x6-unidades-leche-descremada-bolsa-1100ml.jpg?v=1753740667|Cencosud - Colombia|6 unds 1.1 l|2022-11-01|LECHE|Tunja
50679|leche alpina alpín fresa bolsa x 6 und x 180 ml|ALPINA|Alpin es un producto delicioso, indulgente, cremosidad, enriquecido con vitaminas A, Niacina, B1 y B2. No requiere refrigeración, lo cual lo hace un producto práctico y delicioso para llevar a cualquier lugar.|COP|12990|2023-08-31T22:06:41Z|https://www.tiendasjumbo.co/leche-alpina-alpin-fresa-bolsa-x6undx180mlc-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/209462/7702001116577-multiempaque-x6-unidades-alpin-fresa-bolsa-180ml.jpg?v=1753744213|Cencosud - Colombia|6 und  180 ml|2022-11-01|LECHE|Tunja
163435|leche alpin chocolate alpina botella x4 und x300 ml|ALPINA|Alpin es un producto delicioso, indulgente, cremosidad, enriquecido con vitaminas A, Niacina, B1 y B2. No requiere refrigeración, lo cual lo hace un producto práctico y delicioso para llevar a cualquier lugar.|COP|16990|2023-08-31T22:13:58Z|https://www.tiendasjumbo.co/leche-alpinaalpin-chocolate-botella-x4undx300mlc-u-3453666/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/213229/7702001158171-alpin-botella-chocolate-x4.jpg?v=1753744213|Cencosud - Colombia|4 und 300 ml|2022-11-01|LECHE|Tunja
37193|leche alpina actilife deslactosada x1 l|ALPINA|Actilife es una Leche Deslactosada ultrafiltrada con 0% grasa, 50% más proteína, 30% más calcio y con vitaminas A y C. Es ideal para las personas que quieren tener una mayor ingesta de proteína restringiendo la grasa y las calorías que consumen.|COP|9390|2023-03-25T22:03:18Z|https://www.tiendasjumbo.co/leche-alpina-actilife-deslactosada-x1l/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/206349/7702001114054-leche-actilife-caja-1l.jpg?v=1753740188|Cencosud - Colombia|1 l|2022-11-01|LECHE|Tunja
23492|leche larga vida entera freskaleche x6 unidades x1100 ml|FRESKALECHE|Aporta una gran cantidad de vitaminas y prebióticos ideales para el cuidado de tu familia.|COP|29990|2023-10-19T22:21:19Z|https://www.tiendasjumbo.co/leche-larga-vida-entera-x-1100ml-x-6-und/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403136/7704841161250.jpg?v=1753740187|Cencosud - Colombia|6 und 1100 ml|2022-11-01|LECHE|Tunja
122851|leche alpina semidescremada caja x4 und x1 l c/u|ALPINA|Leche alpina semidescremada cajax4undx1lc-u|COP|25990|2023-07-01T22:06:24Z|https://www.tiendasjumbo.co/leche-alpina-semidescremada-cajax4undx1lc-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/222263/7702001154579.jpg?v=1753712834|Cencosud - Colombia|4 und 1 l c/u|2022-11-01|LECHE|Tunja
145090|leche cosmolac entera polvo azucarada x900 g|COSMOLAC|Prueba ahora tu Leche Cosmolac entera polvo azucarada x900g|COP|21990|2023-07-19T22:06:22Z|https://www.tiendasjumbo.co/leche-cosmolacenterapolvoazucaradax900g-3426913/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/272179/7708991514232.jpg?v=1753712953|Cencosud - Colombia|900 g|2022-11-01|LECHE|Tunja
111843|milo leche achocolatada cajita bajo en azúcares x 6 und x 180 ml|MILO|•70 % menos de azúcares añadidos vs MILO® en cajita regular, pero con el sabor clásico y delicioso que ya conoces.•La práctica presentación de MILO® NUTRI-FIT® en cajita cabe en cualquier lonchera y es perfecta para el recreo.|COP|17590|2023-07-27T22:26:58Z|https://www.tiendasjumbo.co/leche-milo-malteada-40--menos-azc-x6undx180mlc-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/213552/7702024383857-1.jpg?v=1753740365|Cencosud - Colombia|6 und  180 ml|2022-11-01|VARIOS|Tunja
121484|alimento lácteo deslactosado klim forticrece bolsa x 840 gr|KLIM|•Leche KLIM® FortiCrece® Deslactosado es para niños en etapa escolar que no toleran la lactosa.•El alimento lácteo KLIM® FortiCrece® Deslactosado es buena fuente de Hierro, Zinc, Vitamina A, C, D, B6, B12 que contribuyen al normal funcionamiento del sistema de defensas.|COP|39990|2023-08-28T22:08:01Z|https://www.tiendasjumbo.co/leche-polvo-klim-deslactosado-forticrece-x840g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/396387/7702024151531-1.jpg?v=1753733818|Cencosud - Colombia|840 g|2022-11-01|LECHE|Tunja
214383|milo leche achocolatada cajita x 8 unds x 180 ml|MILO|•Con MILO ® alcanza todas las metas que te propones•MILO ® regular en cajita con ACTIV-GO® una combinación única de malta, vitaminas y minerales.|COP|20990|2023-07-06T22:09:04Z|https://www.tiendasjumbo.co/leche-milo-activgox8undx180mlc-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/379494/7702024204893.jpg?v=1753738149|Cencosud - Colombia|8 unds  180 ml|2022-11-01|VARIOS|Tunja
23440|leche descremada y deslactosada alquería 0 % grasa 1.1 l sixpack|ALQUERIA|A veces la lactosa te causa molestias pero con leche deslactosada podrás sentir el sabor de la leche ayudándote a una fácil digestión evitando molestias abdominales.|COP|30990|2023-10-19T22:16:34Z|https://www.tiendasjumbo.co/leche-alqueria-deslactoosada-cero-grasa-x-6und-x-1100ml-c-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403063/7702177017982.jpg?v=1753750026|Cencosud - Colombia|1.1 l|2022-11-01|LECHE|Tunja
23435|leche descremada alquería 0 % grasa 1.1 l sixpack|ALQUERIA|Esta puede ser una buena opción para las personas que buscan alimentos sin grasas y que aporte las mismas cantidades de  propiedades de una leche normal.|COP|31990|2023-10-19T22:04:29Z|https://www.tiendasjumbo.co/leche-descremada-alqueria-x-1100ml-x-6und/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403036/7702177003527.jpg?v=1753740175|Cencosud - Colombia|1.1 l|2022-11-01|LECHE|Tunja
23491|leche entera máxima x6 und x900 ml|MAXIMA MP|desde la comodidad de su casa solicite su mercado en tiendas jumbo.com|COP|18990|2023-10-21T22:02:56Z|https://www.tiendasjumbo.co/leche-entera-maxima-x-6-und-x-900-ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192899/7703616093604.jpg?v=1753749698|Cencosud - Colombia|6 und 900 ml|2022-11-01|LECHE|Tunja
58492|leche alquería megalitro deslactosada x1.3 l|ALQUERIA|Disfruta de tu Leche Alquería Megalitro deslactosada x1.3L|COP|5590|2023-10-19T22:13:12Z|https://www.tiendasjumbo.co/b-l-v-deslactosada-1300-ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403047/7702177009642.jpg?v=1753747334|Cencosud - Colombia|1.3 l|2022-11-01|LECHE|Tunja
130701|leche en polvo azucarada el rodeo bolsa x 1250 gr|CENCOSUD|•EL RODEO® es una leche en polvo azucarada que ofrece a la familia una bebida deliciosa.•La leche en polvo EL RODEO® de Nestlé® es una bebida rica en hierro, calcio y vitamina C.|COP|40990|2023-08-28T22:13:03Z|https://www.tiendasjumbo.co/leche-polvo-el-rodeo-hierro-calcio-vit-c-x1250g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/212138/7702024785033.jpg?v=1753742357|Cencosud - Colombia|1250 g|2022-11-01|LECHE|Tunja
23553|alpín chocolate x 6 und x 200 ml|ALPINA|Alpin es un producto delicioso, indulgente, cremosidad, enriquecido con vitaminas A, Niacina, B1 y B2. No requiere refrigeración, lo cual lo hace un producto práctico y delicioso para llevar a cualquier lugar.|COP|15790|2023-03-25T22:02:22Z|https://www.tiendasjumbo.co/alpin-chocolate-x-6und-x-200ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192921/7702001029723-multiempaque-x6-unidades-alpin-chocolate-caja-200ml.jpg?v=1753744234|Cencosud - Colombia|6 und  200 ml|2022-11-01|VARIOS|Tunja
50676|leche alpina alpín chocolate bolsa x 6 und x 180 ml|ALPINA|Alpin es un producto delicioso, indulgente, cremosidad, enriquecido con vitaminas A, Niacina, B1 y B2. No requiere refrigeración, lo cual lo hace un producto práctico y delicioso para llevar a cualquier lugar.|COP|12990|2023-08-31T22:21:22Z|https://www.tiendasjumbo.co/leche-alpina-alpin-chocolate-bolsa-x6undx180mlc-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/209459/7702001116560-multiempaque-x6-unidades-alpin-chocolate-bolsa-180ml.jpg?v=1753752436|Cencosud - Colombia|6 und  180 ml|2022-11-01|LECHE|Tunja
112697|leche en polvo klim clásica bolsa x 840 gr|KLIM|•Leche KLIM® Clásica contiene nutrientes que contribuyen al normal crecimiento y desarrollo de los niños. Leche en polvo fácil de preparar: agrega 200 ml de agua y 3 cucharadas para disfrutar de una bebida deliciosa.|COP|33990|2023-08-28T22:13:00Z|https://www.tiendasjumbo.co/leche-polvo-klim-entera-clasica-instantanea-x840g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/396402/7702024185635-1.jpg?v=1753735463|Cencosud - Colombia|840 g|2022-11-01|LECHE|Tunja
23451|leche colanta deslactosada fibra uht x6 und x1100 ml cu|BUFALO|A veces la lactosa te causa molestias pero con leche deslactosada podrás sentir el sabor de la leche ayudándote a una fácil digestión evitando molestias abdominales.|COP|27390|2023-09-17T22:01:19Z|https://www.tiendasjumbo.co/leche-colanta-deslactosada-fibra-uht-x6und-x1100ml-c-u/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192877/7702129006293-20-281-29.jpg?v=1753740185|Cencosud - Colombia|6 und 1100 ml c/u|2022-11-01|LECHE|Tunja
62614|leche maxima deslactosada bolsa x6 undx900 mlcu|MAXIMA MP|Leche maxima deslactosada bolsa x6undx900mlc-u|COP|20590|2023-10-21T22:03:01Z|https://www.tiendasjumbo.co/leche-maxima-deslactosada-bolsa-x6undx900mlc-u-3263490/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/209980/packleche_maxi-deslactosa_031720.jpg?v=1753750895|Cencosud - Colombia|6 und900 mlc/u|2022-11-01|LECHE|Tunja
23517|leche deslactosada alpina x4 und x1000 ml|ALPINA|La Leche deslactosada Alpina es de fácil digestión, apta para personas intolerantes a la lactosa, buena fuente de proteína, calcio vitaminas y minerales.|COP|22790|2023-03-25T22:02:21Z|https://www.tiendasjumbo.co/leche-deslactosada-alpina-x-4und-x-1000cm3/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192907/7702001027576-multiempaque-x4-unidades-leche-deslactosada-caja-1000ml.jpg?v=1753748544|Cencosud - Colombia|4 und 1 l|2022-11-01|LECHE|Tunja
23480|leche bolsa larga vida entera x 1100 ml alquería|ALQUERIA|Aporta una gran cantidad de vitaminas y prebióticos ideales para el cuidado de tu familia.|COP|4990|2023-10-19T22:04:29Z|https://www.tiendasjumbo.co/leche-bolsa-larga-vida-entera-x-1100ml-alqueria/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403034/7702177001783.jpg?v=1753725995|Cencosud - Colombia|1100 ml|2022-11-01|LECHE|Tunja
130702|leche en polvo azucarada el rodeo bolsa x 875 gr|EL RODEO|•EL RODEO® es una leche en polvo azucarada que ofrece a la familia una bebida deliciosa.•La leche en polvo EL RODEO® de Nestlé® es una bebida rica en hierro, calcio y vitamina C.|COP|28990|2023-08-28T22:11:01Z|https://www.tiendasjumbo.co/leche-polvo-el-rodeo-hierro-calcio-vit-c-x875g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/212141/7702024498254.jpg?v=1753743084|Cencosud - Colombia|875 g|2022-11-01|LECHE|Tunja
23443|leche uht zymil x 1.100 ml sixpack parmalat|ZYMIL|Leche deslactosada semidescremada larga vida que ayuda a la fácil digestión y tiene agradable sabor|COP|25990|2023-09-26T22:04:40Z|https://www.tiendasjumbo.co/leche-uht-zymil-x-1-100ml-sixpack-parmalat/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192865/7700604042996_1.jpg?v=1753752489|Cencosud - Colombia|1.100 ml|2022-11-01|LECHE|Tunja
190164|leche en polvo azucarada el rodeo bolsa x 500 gr|EL RODEO|•EL RODEO® es una leche en polvo azucarada que ofrece a la familia una bebida deliciosa.•La leche en polvo EL RODEO® de Nestlé® es una bebida rica en hierro, calcio y vitamina C.|COP|16990|2023-08-28T22:13:09Z|https://www.tiendasjumbo.co/leche-polvo-el-rodeo-hierro-calcio-vit-c-x500g-3485883/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/227994/7702024844006-1.jpg?v=1753712057|Cencosud - Colombia|500 g|2022-11-01|LECHE|Tunja
120197|leche colanta semidescrem. deslac. tpx6 undx6000 ml|COLANTA|Leche colanta semidescrem. deslac. tpx6undx6000ml|COP|26590|2023-07-10T22:02:10Z|https://www.tiendasjumbo.co/leche-colanta-semidescrem--deslac--tpx6undx6000ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/219968/7702129004282.jpg?v=1753748488|Cencosud - Colombia|6 und60 00 ml|2022-11-01|LECHE|Tunja
112698|leche en polvo klim clásica bolsa x 2400 gr|KLIM|•Leche KLIM® Clásica contiene nutrientes que contribuyen al normal crecimiento y desarrollo de los niños. Leche en polvo fácil de preparar: agrega 200 ml de agua y 3 cucharadas para disfrutar de una bebida deliciosa.|COP|95990|2023-08-28T22:08:00Z|https://www.tiendasjumbo.co/leche-polvo-klim-entera-clasica-instantanea-x2400g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/396414/7702024234326-1.jpg?v=1753733822|Cencosud - Colombia|2400 g|2022-11-01|LECHE|Tunja
120195|leche colanta entera tetrapack x6 undx6000 ml|COLANTA|Leche colanta entera tetrapack x6undx6000ml|COP|26390|2023-05-13T22:03:21Z|https://www.tiendasjumbo.co/leche-colanta-entera-tetrapack-x6undx6000ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/219964/7702129004244.jpg?v=1753745763|Cencosud - Colombia|6 und6000 ml|2022-11-01|LECHE|Tunja
23431|leche deslactosada descremada alpina x 6 und x1.1 l|ALPINA|La Leche deslactosada descremada Alpina es de fácil digestión, apta para personas intolerantes a la lactosa y que cuidan su ingesta de grasas y calorías.|COP|31990|2023-03-25T22:12:22Z|https://www.tiendasjumbo.co/leche-deslactosada-descremada-alpina-x-6und-x-1-1l/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192852/7702001053858-multiempaque-x6-unidades-leche-deslactosada-descremada-bolsa-1100ml.jpg?v=1753740179|Cencosud - Colombia|6 und 1.1 l|2022-11-01|LECHE|Tunja
12630|leche en polvo klim clásica bolsa x 360 gr|KLIM|•Leche KLIM® Clásica contiene nutrientes que contribuyen al normal crecimiento y desarrollo de los niños. Leche en polvo fácil de preparar: agrega 200 ml de agua y 3 cucharadas para disfrutar de una bebida deliciosa.|COP|16590|2023-08-28T22:12:46Z|https://www.tiendasjumbo.co/leche-en-polvo-klim-fortificada-x-360-g-2/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/396284/7702024034605-1.jpg?v=1753748395|Cencosud - Colombia|360 g|2022-11-01|LECHE|Tunja
23445|leche alpina deslactosada bolsa x1100 ml|ALPINA|La Leche deslactosada Alpina es de fácil digestión, apta para personas intolerantes a la lactosa, buena fuente de proteína, calcio vitaminas y minerales.|COP|4790|2023-03-25T22:11:17Z|https://www.tiendasjumbo.co/leche-alpina-deslactosada-bolsa-x-1100ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192868/7702001045556-leche-deslactosada-bolsa-1100ml.jpg?v=1753740179|Cencosud - Colombia|1100 ml|2022-11-01|LECHE|Tunja
23527|leche entera x 4 l alpina|ALPINA|Aporta una gran cantidad de vitaminas y prebióticos ideales para el cuidado de tu familia.|COP|23790|2023-03-25T22:02:38Z|https://www.tiendasjumbo.co/leche-entera-x-4-l-alpina/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/192912/7702001025015.jpg?v=1753740175|Cencosud - Colombia|4 l|2022-11-01|LECHE|Tunja
159967|leche alqueria entera supermegalitro x1300 ml|ALQUERIA|Pruebas los mejores productos que nuestras tiendas tienen para ti.|COP|5990|2023-10-19T22:18:38Z|https://www.tiendasjumbo.co/leche-alqueria-entera-supermegalitro-x1300ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403045/7702177009208.jpg?v=1753750709|Cencosud - Colombia|1300 ml|2022-11-01|LECHE|Tunja
23452|leche deslactosada bolsa larga vida alquería x 1100 ml|ALQUERIA|Te ayuda a una fácil digestión disminuyendo  molestias pesadez, malestar abdominal causado por la lactosa.|COP|5190|2023-10-19T22:15:56Z|https://www.tiendasjumbo.co/leche-deslactosada-bolsa-larga-vida-alqueria-x-1100ml/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/403042/7702177007341.jpg?v=1753740183|Cencosud - Colombia|1100 ml|2022-11-01|LECHE|Tunja
13039|harina pan blanca x 1000 g|PAN|Harina P.A.N. es un producto único hecho a base de puro maíz, que permite la preparación de deliciosos y variados platos propios de cada cultura, disfrútala en todas sus presentaciones, Blanca, Amarilla y Dulce.|COP|4890|2023-07-31T22:04:58Z|https://www.tiendasjumbo.co/harina-pan-blanca-x-1000-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/185701/7702084137520-1.jpg?v=1753752832|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
20738|harina de maíz blanco extrafina doñarepa x 1000 g|DONAREPA|Doñarepa es la harina precocida de maíz natural con verdadero sabor 100% colombiano y 100% maiz, tiene excelente desempeño en las preparaciones y en el proceso de armar, asar o freír, no aporta grasa.|COP|4890|2023-11-02T01:54:33Z|https://www.tiendasjumbo.co/harina-de-maiz-blanco-extrafina-donarepa-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191149/7702020212052-1.jpg?v=1753750491|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
20724|harina de trigo tradicional haz de oros x500 g|HAZ DE OROS|Haz de Oros es la marca de harina de trigo Aliada y Experta en el hogar que te brinda tranquilidad y confianza en todo momento al  realizar sus preparaciones, no altera el sabor de las comidas, es fortificada y de calidad certificada|COP|2490|2023-09-11T22:04:22Z|https://www.tiendasjumbo.co/harina-de-trigo-tradicional-haz-de-oros-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191138/7702020011228.jpg?v=1753753877|Cencosud - Colombia|500 g|2022-11-01|HARINA|Tunja
87185|harina de trigo x500 g|LA NIEVE|Harina de trigo*500 g|COP|1750|2023-06-23T22:06:09Z|https://www.tiendasjumbo.co/harina-de-trigo-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/200773/7707237413902.jpg?v=1753747410|Cencosud - Colombia|500 g|2022-11-01|HARINA|Tunja
20725|harina de trigo tradicional haz de oros x 2500 g|HAZ DE OROS|Haz de Oros es la marca de harina de trigo Aliada y Experta en el hogar que te brinda tranquilidad y confianza en todo momento al  realizar sus preparaciones, no altera el sabor de las comidas, es fortificada y de calidad certificada|COP|9790|2023-09-11T22:02:38Z|https://www.tiendasjumbo.co/harina-de-trigo-tradicional-haz-de-oros-x-2500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191139/7702020011204HARINA-DE-TRIGO-X-2500g-INSUMOHARINA-HAZ-DE-OROS-X-5-LB.jpg?v=1753750042|Cencosud - Colombia|2.5 kg|2022-11-01|HARINA|Tunja
20726|harina de trigo tradicional haz de oros x1000 g|HAZ DE OROS|Haz de Oros es la marca de harina de trigo Aliada y Experta en el hogar que te brinda tranquilidad y confianza en todo momento al  realizar sus preparaciones, no altera el sabor de las comidas, es fortificada y de calidad certificada|COP|5190|2023-09-11T22:02:32Z|https://www.tiendasjumbo.co/harina-de-trigo-tradicional-haz-de-oros-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191140/7702020011310.jpg?v=1753745187|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
20749|harina del campo precocida de maíz doñarepa x 1000 g|DONAREPA|Doñarepa del Campo, como hecha en fogón de leña, es una mezcla de harina precocida de maíz blanca y amarilla, sabor más acentuado a maíz y mejor apariencia en cuanto al color de la arepa.|COP|4590|2023-09-18T22:09:00Z|https://www.tiendasjumbo.co/harina-del-campo-precocida-de-maiz-donarepa-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191154/7702020212304-1.jpg?v=1753750527|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
60380|harina la nieve maíz blanco masapan x1000 g|LA NIEVE|... que hacen de Doñarepa la mejor opción de harina precocida de maíz para tus preparaciones. Ideales para arepas, envueltos, empanadas, tamales, masitas ...|COP|3590|2023-06-23T22:13:29Z|https://www.tiendasjumbo.co/harina-la-nieve-maiz-blanco-masapan-x-1000-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/209017/7707237414091.jpg?v=1753731919|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
171369|harina diana maíz blanco x500 g|DIANA|Prepara tus comidas favoritas con los increíbles productos que Diana trae para ti.|COP|2350|2023-09-11T22:04:35Z|https://www.tiendasjumbo.co/harina-diana-maiz-blanco-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/222367/7702206942216.jpg?v=1753746745|Cencosud - Colombia|500 g|2022-11-01|HARINA|Tunja
20747|harina pan integral blanca x 1000 g|PAN|Harina Pan integral blanca, ideal para preparar recetas, y maravillar a tus comensales.|COP|4890|2023-07-31T22:11:46Z|https://www.tiendasjumbo.co/harina-pan-integral-blanca-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191153/7702084137858.jpg?v=1753745291|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
171367|harina diana maiz blanco x 1000 g|DIANA|Harina Diana maiz blanco x 1000g|COP|4790|2023-09-11T22:04:35Z|https://www.tiendasjumbo.co/harina-diana-maiz-blanco-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/392197/7702511081457.jpg?v=1753738741|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
11111|harina pan maíz dulce x 1000 g|PAN|Harina P.A.N. es un producto único hecho a base de puro maíz, que permite la preparación de deliciosos y variados platos propios de cada cultura, disfrútala en todas sus presentaciones, Blanca, Amarilla y Dulce.|COP|8590|2023-07-31T22:10:23Z|https://www.tiendasjumbo.co/harina-pan-maiz-dulce-x-1000-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/184715/7702084550015-1.jpg?v=1753740545|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
20727|harina de trigo integral haz de oros x 500 g|HAZ DE OROS|harina de trigo integral Haz de Oros mejora el funcionamiento del sistema digestivo, contribuyendo a la disminucion de peso y a la reduccion del riesgo de enfermedades cronicas.|COP|3190|2023-09-11T22:02:39Z|https://www.tiendasjumbo.co/harina-de-trigo-integral-haz-de-oros-x-500g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191141/7702020011037-1.jpg?v=1753745178|Cencosud - Colombia|500 g|2022-11-01|HARINA|Tunja
60377|harina la nieve maíz blanco arepa mantequilla sal x500 g|LA NIEVE|Harina destinada para el uso general en diferentes procesos a nivel industrial y a nivel de panadería.|COP|1990|2023-06-23T22:17:21Z|https://www.tiendasjumbo.co/harina-la-nieve-maiz-blanco-arepa-mantequilla-sal-x-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/209012/7707237414084.jpg?v=1753728053|Cencosud - Colombia|500 g|2022-11-01|HARINA|Tunja
13037|harina pan blanca x 500 g|PAN|Harina P.A.N. es un producto único hecho a base de puro maíz, que permite la preparación de deliciosos y variados platos propios de cada cultura, disfrútala en todas sus presentaciones, Blanca, Amarilla y Dulce.|COP|2690|2023-07-31T22:15:55Z|https://www.tiendasjumbo.co/harina-pan-blanca-x-500-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/185698/7702084127330-1.jpg?v=1753743960|Cencosud - Colombia|500 g|2022-11-01|HARINA|Tunja
32477|harina la nieve precocida blanca x1000 g|LA NIEVE|Crea los postres mas deliciosos y perfectos|COP|3690|2023-06-23T22:27:36Z|https://www.tiendasjumbo.co/harina-precocida-blanca-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/205341/7707237414046.jpg?v=1753739887|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
20728|harina de trigo con polvo para hornear haz de oros x1000 g|HAZ DE OROS|la misma calidad de la harina de trigo Haz de oros tradicional ahora con polvo para hornear, para preparaciones exquisitas como postres y ponques, ahorra tiempo y dinero.|COP|6190|2023-09-11T22:01:54Z|https://www.tiendasjumbo.co/harina-de-trigo-con-polvo-para-hornear-haz-de-oros-x-1000g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/191144/7702020011266.jpg?v=1753745266|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
13038|harina promasa blanca x 1000 g|PROMASA|La harina precocida PROMASA es un producto 100% natural, sin aditivos ni preservantes, siendo una excelente fuente de energía proveniente de granos enteros, su tradición ha acompañado a los hogares colombianos, en donde generación tras generación han aprendido junto a PROMASA que hay una forma más fácil y rica de preparar arepas.|COP|5190|2023-07-31T22:03:08Z|https://www.tiendasjumbo.co/harina-promasa-blanca-x-1000-g/p|https://jumbocolombiaio.vtexassets.com/arquivos/ids/185700/7702084137414-1.jpg?v=1753753700|Cencosud - Colombia|1 kg|2022-11-01|HARINA|Tunja
